ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;120;COMPLETO;120;178616.85;178991.88;178080.34;178872.08;152407297522.7;4268971.0;0.0;0.0;0.0;0.0;0.0;178508.9185854021
WINFUT;21/01/2026;13:46:00;2026-01-21 13:46:00;America/Sao_Paulo;2026-01-21;120;COMPLETO;120;178877.29;179616.95;178429.33;179476.31;116158650111.5;3246273.0;0.0;0.0;0.0;0.0;0.0;178912.87109113377
WINFUT;21/01/2026;15:46:00;2026-01-21 15:46:00;America/Sao_Paulo;2026-01-21;120;COMPLETO;120;179471.1;180804.57;179439.85;180757.69;133865439945.4;3717483.0;0.0;0.0;0.0;0.0;0.0;180053.29911769883
WINFUT;21/01/2026;17:46:00;2026-01-21 17:46:00;America/Sao_Paulo;2026-01-21;120;PARCIAL;39;180757.69;181226.48;180653.51;180856.65;23921506177.149994;661216.0;0.0;0.0;0.0;0.0;0.0;180896.5119022832
WINFUT;22/01/2026;09:00:00;2026-01-22 09:00:00;America/Sao_Paulo;2026-01-22;120;COMPLETO;120;181038.96;182143.24;180591.0;181872.38;237032795438.59998;6525770.0;0.0;0.0;0.0;0.0;0.0;181619.9281602375
WINFUT;22/01/2026;11:00:00;2026-01-22 11:00:00;America/Sao_Paulo;2026-01-22;120;COMPLETO;120;181872.38;187216.67;181835.92;186029.05;264136339787.9;7169959.0;0.0;0.0;0.0;0.0;0.0;184212.00685809652
WINFUT;22/01/2026;13:01:00;2026-01-22 13:01:00;America/Sao_Paulo;2026-01-22;120;COMPLETO;120;186029.05;186362.41;184758.09;185424.82;145544024467.2;3919629.0;0.0;0.0;0.0;0.0;0.0;185655.3486899135
WINFUT;22/01/2026;15:01:00;2026-01-22 15:01:00;America/Sao_Paulo;2026-01-22;120;COMPLETO;120;185424.82;186164.48;184403.89;184445.56;107360896112.5;2899451.0;0.0;0.0;0.0;0.0;0.0;185134.21374468753
WINFUT;22/01/2026;17:01:00;2026-01-22 17:01:00;America/Sao_Paulo;2026-01-22;120;PARCIAL;84;184450.76;185101.87;184200.74;184768.51;48119045854.29999;1303294.0;0.0;0.0;0.0;0.0;0.0;184603.6554987108
WINFUT;23/01/2026;09:00:00;2026-01-23 09:00:00;America/Sao_Paulo;2026-01-23;120;COMPLETO;120;185966.54;186466.59;184966.44;185206.05;213486957793.1;5754207.0;0.0;0.0;0.0;0.0;0.0;185502.160696615
WINFUT;23/01/2026;11:00:00;2026-01-23 11:00:00;America/Sao_Paulo;2026-01-23;120;COMPLETO;120;185206.05;186862.46;184580.99;186435.34;211514403654.30002;5701378.0;0.0;0.0;0.0;0.0;0.0;185499.32216928707
WINFUT;23/01/2026;13:00:00;2026-01-23 13:00:00;America/Sao_Paulo;2026-01-23;120;COMPLETO;120;186430.13;186674.95;185758.19;185867.57;112979822186.40001;3034039.0;0.0;0.0;0.0;0.0;0.0;186184.05382896535
WINFUT;23/01/2026;15:00:00;2026-01-23 15:00:00;America/Sao_Paulo;2026-01-23;120;COMPLETO;120;185867.57;187451.07;185617.55;187164.58;112991946411.20001;3028039.0;0.0;0.0;0.0;0.0;0.0;186580.22572197128
WINFUT;23/01/2026;17:00:00;2026-01-23 17:00:00;America/Sao_Paulo;2026-01-23;120;PARCIAL;85;187164.58;189862.77;187055.19;188164.68;100344587910.95;2662004.0;0.0;0.0;0.0;0.0;0.0;188495.5576493627
WINFUT;26/01/2026;09:00:00;2026-01-26 09:00:00;America/Sao_Paulo;2026-01-26;120;COMPLETO;120;188664.73;191045.18;186727.03;186945.81;279244018490.1;7406429.0;0.0;0.0;0.0;0.0;0.0;188519.79456513148
WINFUT;26/01/2026;11:00:00;2026-01-26 11:00:00;America/Sao_Paulo;2026-01-26;120;COMPLETO;120;186940.6;189175.2;186617.65;187461.48;177425638565.8;4733801.0;0.0;0.0;0.0;0.0;0.0;187466.6051196217
WINFUT;26/01/2026;13:03:00;2026-01-26 13:03:00;America/Sao_Paulo;2026-01-26;120;COMPLETO;120;187461.48;188326.15;186862.46;187310.43;107505216491.3;2866994.0;0.0;0.0;0.0;0.0;0.0;187484.28891284516
WINFUT;26/01/2026;15:03:00;2026-01-26 15:03:00;America/Sao_Paulo;2026-01-26;120;COMPLETO;120;187310.43;187763.6;186747.87;187336.47;98040072984.1;2618145.0;0.0;0.0;0.0;0.0;0.0;187227.9838052252
WINFUT;26/01/2026;17:03:00;2026-01-26 17:03:00;America/Sao_Paulo;2026-01-26;120;PARCIAL;82;187336.47;188060.5;187253.13;187258.34;52137491112.6;1389063.0;0.0;0.0;0.0;0.0;0.0;187667.7750034638
WINFUT;27/01/2026;09:00:00;2026-01-27 09:00:00;America/Sao_Paulo;2026-01-27;120;COMPLETO;120;188935.59;190993.09;188841.83;190925.37;260893705355.7;6867085.0;0.0;0.0;0.0;0.0;0.0;189963.56700108192
WINFUT;27/01/2026;11:00:00;2026-01-27 11:00:00;America/Sao_Paulo;2026-01-27;120;COMPLETO;120;190925.37;192201.54;190847.24;191623.36;197155866695.09998;5145476.0;0.0;0.0;0.0;0.0;0.0;191582.48232349905
WINFUT;27/01/2026;13:00:00;2026-01-27 13:00:00;America/Sao_Paulo;2026-01-27;120;COMPLETO;120;191623.36;192503.65;191164.98;191185.81;131135536921.5;3416222.0;0.0;0.0;0.0;0.0;0.0;191927.40527846297
WINFUT;27/01/2026;15:00:00;2026-01-27 15:00:00;America/Sao_Paulo;2026-01-27;120;COMPLETO;120;191180.61;191498.35;190685.76;191076.43;96323183049.1;2519756.0;0.0;0.0;0.0;0.0;0.0;191135.78389673796
WINFUT;27/01/2026;17:00:00;2026-01-27 17:00:00;America/Sao_Paulo;2026-01-27;120;PARCIAL;85;191076.43;191915.05;190368.02;190743.06;66577862159.49999;1740440.0;0.0;0.0;0.0;0.0;0.0;191265.80065281404
WINFUT;28/01/2026;09:00:00;2026-01-28 09:00:00;America/Sao_Paulo;2026-01-28;120;COMPLETO;120;192086.95;193660.02;191138.93;193284.98;237578426117.59998;6178748.0;0.0;0.0;0.0;0.0;0.0;192262.58871376864
WINFUT;28/01/2026;11:00:00;2026-01-28 11:00:00;America/Sao_Paulo;2026-01-28;120;COMPLETO;120;193284.98;194248.62;192258.84;192675.55;220763475011.90002;5714620.0;0.0;0.0;0.0;0.0;0.0;193152.10910411255
WINFUT;28/01/2026;13:00:00;2026-01-28 13:00:00;America/Sao_Paulo;2026-01-28;120;COMPLETO;120;192670.34;193165.18;192222.38;192540.12;122169679232.5;3169616.0;0.0;0.0;0.0;0.0;0.0;192716.76973016563
WINFUT;28/01/2026;15:00:00;2026-01-28 15:00:00;America/Sao_Paulo;2026-01-28;120;COMPLETO;120;192534.91;192935.99;191373.33;192357.81;125594284348.20001;3266385.0;0.0;0.0;0.0;0.0;0.0;192259.91683944548
WINFUT;28/01/2026;17:00:00;2026-01-28 17:00:00;America/Sao_Paulo;2026-01-28;120;PARCIAL;85;192352.6;194081.94;192347.39;194081.94;69274789292.9;1792075.0;0.0;0.0;0.0;0.0;0.0;193299.4475689497
WINFUT;29/01/2026;09:00:00;2026-01-29 09:00:00;America/Sao_Paulo;2026-01-29;120;COMPLETO;120;195540.42;196665.53;194514.27;195134.13;240583848452.40002;6159111.0;0.0;0.0;0.0;0.0;0.0;195290.4907216658
WINFUT;29/01/2026;11:00:00;2026-01-29 11:00:00;America/Sao_Paulo;2026-01-29;120;COMPLETO;120;195139.34;195358.11;190274.26;190586.8;254217501911.1;6571011.0;0.0;0.0;0.0;0.0;0.0;193413.8558235763
WINFUT;29/01/2026;13:00:00;2026-01-29 13:00:00;America/Sao_Paulo;2026-01-29;120;COMPLETO;120;190586.8;192805.77;190524.29;191816.09;133551954942.1;3484225.0;0.0;0.0;0.0;0.0;0.0;191647.48029491308
WINFUT;29/01/2026;15:00:00;2026-01-29 15:00:00;America/Sao_Paulo;2026-01-29;120;COMPLETO;120;191816.09;192701.59;191435.84;191889.01;106651292567.8;2776534.0;0.0;0.0;0.0;0.0;0.0;192051.0083200553
WINFUT;29/01/2026;17:00:00;2026-01-29 17:00:00;America/Sao_Paulo;2026-01-29;120;PARCIAL;85;191883.8;192623.46;191810.88;191935.89;49657366751.490005;1291606.0;0.0;0.0;0.0;0.0;0.0;192229.26742876146
WINFUT;30/01/2026;09:00:00;2026-01-30 09:00:00;America/Sao_Paulo;2026-01-30;120;COMPLETO;120;190852.45;192300.51;190425.32;191508.76;236136377029.7;6168480.0;0.0;0.0;0.0;0.0;0.0;191411.52886789513
WINFUT;30/01/2026;11:00:00;2026-01-30 11:00:00;America/Sao_Paulo;2026-01-30;120;COMPLETO;120;191508.76;192482.82;191284.78;191800.46;185111730815.7;4826494.0;0.0;0.0;0.0;0.0;0.0;191768.38546550175
WINFUT;30/01/2026;13:00:00;2026-01-30 13:00:00;America/Sao_Paulo;2026-01-30;120;COMPLETO;120;191800.46;191800.46;189899.23;189998.2;173798524673.1;4553688.0;0.0;0.0;0.0;0.0;0.0;190832.50406042745
WINFUT;30/01/2026;15:00:00;2026-01-30 15:00:00;America/Sao_Paulo;2026-01-30;120;COMPLETO;120;189998.2;190592.0;188628.27;190086.75;174666694802.3;4603577.0;0.0;0.0;0.0;0.0;0.0;189704.55310370793
WINFUT;30/01/2026;17:00:00;2026-01-30 17:00:00;America/Sao_Paulo;2026-01-30;120;PARCIAL;85;190086.75;190383.65;189159.57;190326.35;63679909059.50001;1678116.0;0.0;0.0;0.0;0.0;0.0;189738.6927418002
WINFUT;02/02/2026;09:00:00;2026-02-02 09:00:00;America/Sao_Paulo;2026-02-02;120;COMPLETO;120;188373.03;191571.27;188373.03;191378.54;207698774727.8;5451125.0;0.0;0.0;0.0;0.0;0.0;190520.5307673438
WINFUT;02/02/2026;11:00:00;2026-02-02 11:00:00;America/Sao_Paulo;2026-02-02;120;COMPLETO;120;191383.75;191612.94;189930.48;190430.53;192109498058.09998;5037128.0;0.0;0.0;0.0;0.0;0.0;190700.34428090428
WINFUT;02/02/2026;13:00:00;2026-02-02 13:00:00;America/Sao_Paulo;2026-02-02;120;COMPLETO;120;190430.53;191326.45;190097.16;191092.05;114041560709.6;2986958.0;0.0;0.0;0.0;0.0;0.0;190900.65864154912
WINFUT;02/02/2026;15:00:00;2026-02-02 15:00:00;America/Sao_Paulo;2026-02-02;120;COMPLETO;120;191092.05;191107.68;190185.71;190461.78;87313362299.4;2290930.0;0.0;0.0;0.0;0.0;0.0;190560.0412205187
WINFUT;02/02/2026;17:00:00;2026-02-02 17:00:00;America/Sao_Paulo;2026-02-02;120;PARCIAL;85;190466.99;191748.37;190347.19;191326.45;55943844460.97;1463899.0;0.0;0.0;0.0;0.0;0.0;191090.06279737447
WINFUT;03/02/2026;09:00:00;2026-02-03 09:00:00;America/Sao_Paulo;2026-02-03;120;COMPLETO;120;192206.75;194930.98;192196.33;194920.56;257386518613.0;6648776.0;0.0;0.0;0.0;0.0;0.0;193576.05851533567
WINFUT;03/02/2026;11:00:00;2026-02-03 11:00:00;America/Sao_Paulo;2026-02-03;120;COMPLETO;120;194925.77;196181.11;194759.09;195170.59;226219597816.7;5789334.0;0.0;0.0;0.0;0.0;0.0;195376.41397777016
WINFUT;03/02/2026;13:00:00;2026-02-03 13:00:00;America/Sao_Paulo;2026-02-03;120;COMPLETO;120;195175.8;195248.72;193607.93;194009.01;141093466659.8;3626463.0;0.0;0.0;0.0;0.0;0.0;194526.96159308247
WINFUT;03/02/2026;15:00:00;2026-02-03 15:00:00;America/Sao_Paulo;2026-02-03;120;COMPLETO;120;194009.01;194264.25;193321.44;193811.08;138829890158.5;3582341.0;0.0;0.0;0.0;0.0;0.0;193763.66855062277
WINFUT;03/02/2026;17:00:00;2026-02-03 17:00:00;America/Sao_Paulo;2026-02-03;120;PARCIAL;85;193811.08;194639.29;193644.39;194253.83;48952080948.229996;1260719.0;0.0;0.0;0.0;0.0;0.0;194158.12510916745
WINFUT;04/02/2026;09:00:00;2026-02-04 09:00:00;America/Sao_Paulo;2026-02-04;120;COMPLETO;120;194998.7;195264.35;192425.52;192435.94;240347874840.6;6220132.0;0.0;0.0;0.0;0.0;0.0;193187.95355337462
WINFUT;04/02/2026;11:00:00;2026-02-04 11:00:00;America/Sao_Paulo;2026-02-04;120;COMPLETO;120;192441.15;192514.07;190935.79;190967.04;204191384429.4;5324304.0;0.0;0.0;0.0;0.0;0.0;191745.20813683837
WINFUT;04/02/2026;13:00:00;2026-02-04 13:00:00;America/Sao_Paulo;2026-02-04;120;COMPLETO;120;190967.04;191029.55;188946.01;189321.04;151983739583.4;4000714.0;0.0;0.0;0.0;0.0;0.0;189944.80632954737
WINFUT;04/02/2026;15:00:00;2026-02-04 15:00:00;America/Sao_Paulo;2026-02-04;120;COMPLETO;120;189326.25;189477.31;188492.84;189326.25;131889076028.0;3488858.0;0.0;0.0;0.0;0.0;0.0;189017.40695173098
WINFUT;04/02/2026;17:00:00;2026-02-04 17:00:00;America/Sao_Paulo;2026-02-04;120;PARCIAL;85;189331.46;190154.46;189295.0;190003.4;66222976621.6;1745427.0;0.0;0.0;0.0;0.0;0.0;189709.82581168326
WINFUT;05/02/2026;09:00:00;2026-02-05 09:00:00;America/Sao_Paulo;2026-02-05;120;COMPLETO;120;189987.78;191383.75;189628.37;190862.87;226978753804.7;5956399.0;0.0;0.0;0.0;0.0;0.0;190539.95578223825
WINFUT;05/02/2026;11:00:00;2026-02-05 11:00:00;America/Sao_Paulo;2026-02-05;120;COMPLETO;120;190857.66;192592.21;189690.87;191159.77;257496591745.0;6731943.0;0.0;0.0;0.0;0.0;0.0;191247.46763092835
WINFUT;05/02/2026;13:00:00;2026-02-05 13:00:00;America/Sao_Paulo;2026-02-05;120;COMPLETO;120;191154.56;191920.26;190810.78;191545.23;147338445316.2;3850665.0;0.0;0.0;0.0;0.0;0.0;191315.3597257335
WINFUT;05/02/2026;15:00:00;2026-02-05 15:00:00;America/Sao_Paulo;2026-02-05;120;COMPLETO;120;191540.02;191816.09;190894.12;191310.83;98951148466.29999;2583797.0;0.0;0.0;0.0;0.0;0.0;191482.41464405632
WINFUT;05/02/2026;17:00:00;2026-02-05 17:00:00;America/Sao_Paulo;2026-02-05;120;PARCIAL;85;191316.04;191467.09;190003.4;190623.26;62171080041.170006;1630670.0;0.0;0.0;0.0;0.0;0.0;190637.50702361876
WINFUT;06/02/2026;09:00:00;2026-02-06 09:00:00;America/Sao_Paulo;2026-02-06;120;COMPLETO;120;191540.02;192373.43;189831.51;190019.03;228580035461.0;5995387.0;0.0;0.0;0.0;0.0;0.0;190630.93476622217
WINFUT;06/02/2026;11:00:00;2026-02-06 11:00:00;America/Sao_Paulo;2026-02-06;120;COMPLETO;120;190013.82;191008.71;189524.19;190170.09;205853901807.8;5406652.0;0.0;0.0;0.0;0.0;0.0;190369.3742127227
WINFUT;06/02/2026;13:00:00;2026-02-06 13:00:00;America/Sao_Paulo;2026-02-06;120;COMPLETO;120;190175.3;191201.44;190060.7;190774.31;113928586945.0;2984905.0;0.0;0.0;0.0;0.0;0.0;190841.93783511934
WINFUT;06/02/2026;15:00:00;2026-02-06 15:00:00;America/Sao_Paulo;2026-02-06;120;COMPLETO;120;190774.31;190805.57;189888.81;190430.53;99473206040.7;2612127.0;0.0;0.0;0.0;0.0;0.0;190402.4375658509
WINFUT;06/02/2026;17:00:00;2026-02-06 17:00:00;America/Sao_Paulo;2026-02-06;120;PARCIAL;85;190430.53;191597.31;190399.28;191039.97;53761636989.61001;1406494.0;0.0;0.0;0.0;0.0;0.0;191124.78095579922
WINFUT;09/02/2026;09:00:00;2026-02-09 09:00:00;America/Sao_Paulo;2026-02-09;120;COMPLETO;120;191456.67;192816.19;191248.32;191524.39;226220924431.0;5897467.0;0.0;0.0;0.0;0.0;0.0;191794.26583111737
WINFUT;09/02/2026;11:00:00;2026-02-09 11:00:00;America/Sao_Paulo;2026-02-09;120;COMPLETO;120;191519.18;192795.35;191461.88;191821.29;179334026325.5;4669347.0;0.0;0.0;0.0;0.0;0.0;192035.1416522069
WINFUT;09/02/2026;13:00:00;2026-02-09 13:00:00;America/Sao_Paulo;2026-02-09;120;COMPLETO;120;191821.29;193706.9;191675.45;193639.19;124550925701.6;3228690.0;0.0;0.0;0.0;0.0;0.0;192891.26185987805
WINFUT;09/02/2026;15:00:00;2026-02-09 15:00:00;America/Sao_Paulo;2026-02-09;120;COMPLETO;120;193639.19;194555.94;193123.51;194373.63;120531456554.0;3106326.0;0.0;0.0;0.0;0.0;0.0;194003.39587401555
WINFUT;09/02/2026;17:00:00;2026-02-09 17:00:00;America/Sao_Paulo;2026-02-09;120;PARCIAL;85;194373.63;194873.68;194326.75;194592.41;55131410804.26001;1416778.0;0.0;0.0;0.0;0.0;0.0;194573.54018097263
WINFUT;10/02/2026;09:00:00;2026-02-10 09:00:00;America/Sao_Paulo;2026-02-10;120;COMPLETO;120;193727.74;194576.78;193206.85;193555.84;220487332881.8;5689862.0;0.0;0.0;0.0;0.0;0.0;193759.21186315402
WINFUT;10/02/2026;11:00:00;2026-02-10 11:00:00;America/Sao_Paulo;2026-02-10;120;COMPLETO;120;193550.63;195175.8;193389.16;194790.34;212077965418.5;5459027.0;0.0;0.0;0.0;0.0;0.0;194248.04692121892
WINFUT;10/02/2026;13:00:00;2026-02-10 13:00:00;America/Sao_Paulo;2026-02-10;120;COMPLETO;120;194795.55;195014.32;194003.8;194071.52;110521834437.29999;2841720.0;0.0;0.0;0.0;0.0;0.0;194460.48490479816
WINFUT;10/02/2026;15:00:00;2026-02-10 15:00:00;America/Sao_Paulo;2026-02-10;120;COMPLETO;120;194066.31;194139.24;193311.03;193998.6;102063654975.5;2634025.0;0.0;0.0;0.0;0.0;0.0;193736.1754593025
WINFUT;10/02/2026;17:00:00;2026-02-10 17:00:00;America/Sao_Paulo;2026-02-10;120;PARCIAL;85;193998.6;194717.42;193873.58;194097.56;55895868790.2;1438258.0;0.0;0.0;0.0;0.0;0.0;194318.19759783318
WINFUT;11/02/2026;09:00:00;2026-02-11 09:00:00;America/Sao_Paulo;2026-02-11;120;COMPLETO;120;194811.18;196889.51;194727.84;196587.4;235693427812.3;6009446.0;0.0;0.0;0.0;0.0;0.0;196113.5390595631
WINFUT;11/02/2026;11:00:00;2026-02-11 11:00:00;America/Sao_Paulo;2026-02-11;120;COMPLETO;120;196592.61;197795.85;196358.21;197347.89;215839184581.8;5475980.0;0.0;0.0;0.0;0.0;0.0;197087.73816591984
WINFUT;11/02/2026;13:00:00;2026-02-11 13:00:00;America/Sao_Paulo;2026-02-11;120;COMPLETO;120;197347.89;198931.38;197342.68;198598.02;147275155702.09998;3710950.0;0.0;0.0;0.0;0.0;0.0;198436.9219473738
