ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;60;COMPLETO;60;178616.85;178653.31;178080.34;178132.42;79393085406.7;2225653.0;0.0;0.0;0.0;0.0;0.0;178359.36904143944
WINFUT;21/01/2026;12:46:00;2026-01-21 12:46:00;America/Sao_Paulo;2026-01-21;60;COMPLETO;60;178132.42;178991.88;178116.8;178872.08;73014212116.0;2043318.0;0.0;0.0;0.0;0.0;0.0;178671.53349792768
WINFUT;21/01/2026;13:46:00;2026-01-21 13:46:00;America/Sao_Paulo;2026-01-21;60;COMPLETO;60;178877.29;178934.59;178429.33;178668.94;48775021017.200005;1364571.0;0.0;0.0;0.0;0.0;0.0;178718.2954928635
WINFUT;21/01/2026;14:46:00;2026-01-21 14:46:00;America/Sao_Paulo;2026-01-21;60;COMPLETO;60;178668.94;179616.95;178653.31;179476.31;67383629094.3;1881702.0;0.0;0.0;0.0;0.0;0.0;179053.71285081087
WINFUT;21/01/2026;15:46:00;2026-01-21 15:46:00;America/Sao_Paulo;2026-01-21;60;COMPLETO;60;179471.1;180169.09;179439.85;179866.97;71551158010.40001;1990698.0;0.0;0.0;0.0;0.0;0.0;179718.20028119077
WINFUT;21/01/2026;16:46:00;2026-01-21 16:46:00;America/Sao_Paulo;2026-01-21;60;COMPLETO;60;179872.18;180804.57;179866.97;180757.69;62314281935.00001;1726785.0;0.0;0.0;0.0;0.0;0.0;180438.06981641435
WINFUT;21/01/2026;17:46:00;2026-01-21 17:46:00;America/Sao_Paulo;2026-01-21;60;PARCIAL;39;180757.69;181226.48;180653.51;180856.65;23921506177.149994;661216.0;0.0;0.0;0.0;0.0;0.0;180896.5119022832
WINFUT;22/01/2026;09:00:00;2026-01-22 09:00:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;181038.96;181945.31;180591.0;181773.41;122940140225.4;3388059.0;0.0;0.0;0.0;0.0;0.0;181439.7862845493
WINFUT;22/01/2026;10:00:00;2026-01-22 10:00:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;181773.41;182143.24;181341.08;181872.38;114092655213.20001;3137711.0;0.0;0.0;0.0;0.0;0.0;181814.03940619092
WINFUT;22/01/2026;11:00:00;2026-01-22 11:00:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;181872.38;184205.95;181835.92;183862.16;144979535963.9;3953781.0;0.0;0.0;0.0;0.0;0.0;183356.5318562303
WINFUT;22/01/2026;12:00:00;2026-01-22 12:00:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;183862.16;187216.67;183632.97;186029.05;119156803824.00002;3216178.0;0.0;0.0;0.0;0.0;0.0;185252.87372275727
WINFUT;22/01/2026;13:01:00;2026-01-22 13:01:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;186029.05;186362.41;185403.99;185622.76;70343567197.59999;1892418.0;0.0;0.0;0.0;0.0;0.0;185851.4814928637
WINFUT;22/01/2026;14:01:00;2026-01-22 14:01:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;185617.55;186034.26;184758.09;185424.82;75200457269.59999;2027211.0;0.0;0.0;0.0;0.0;0.0;185471.88330280138
WINFUT;22/01/2026;15:01:00;2026-01-22 15:01:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;185424.82;186164.48;184862.26;185127.92;55412521768.8;1494425.0;0.0;0.0;0.0;0.0;0.0;185399.96482577472
WINFUT;22/01/2026;16:01:00;2026-01-22 16:01:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;185122.71;185310.23;184403.89;184445.56;51948374343.700005;1405026.0;0.0;0.0;0.0;0.0;0.0;184850.74120580888
WINFUT;22/01/2026;17:01:00;2026-01-22 17:01:00;America/Sao_Paulo;2026-01-22;60;COMPLETO;60;184450.76;185101.87;184200.74;184726.83;40352571414.8;1093126.0;0.0;0.0;0.0;0.0;0.0;184572.0073454792
WINFUT;22/01/2026;18:01:00;2026-01-22 18:01:00;America/Sao_Paulo;2026-01-22;60;PARCIAL;24;184721.63;184997.69;184445.56;184768.51;7766474439.5;210168.0;0.0;0.0;0.0;0.0;0.0;184768.091031638
WINFUT;23/01/2026;09:00:00;2026-01-23 09:00:00;America/Sao_Paulo;2026-01-23;60;COMPLETO;60;185966.54;186466.59;184966.44;185430.03;106247618044.30002;2862866.0;0.0;0.0;0.0;0.0;0.0;185562.214374529
WINFUT;23/01/2026;10:00:00;2026-01-23 10:00:00;America/Sao_Paulo;2026-01-23;60;COMPLETO;60;185435.24;185825.9;185065.41;185206.05;107239339748.8;2891341.0;0.0;0.0;0.0;0.0;0.0;185442.66237959708
WINFUT;23/01/2026;11:00:00;2026-01-23 11:00:00;America/Sao_Paulo;2026-01-23;60;COMPLETO;60;185206.05;185497.74;184580.99;185138.33;105472436938.30002;2850288.0;0.0;0.0;0.0;0.0;0.0;185008.49410176964
